StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PhotoCriteria,Informed Consent,Prolific_ID,Age,Bio_Sex,Ethnicity,Ethnicity2,Gend_Ident.,RSQ_1a,RSQ_1b,RSQ_2a,RSQ_2b,RSQ_3a,RSQ_3b,RSQ_4a,RSQ_4b,RSQ_5a,RSQ_5b,RSQ_6a,RSQ_6b,RSQ_7a,RSQ_7b,RSQ_8a,RSQ_8b,BRCS_1,BRCS_2,BRCS_3,BRCS_4,PerceivedStress_1,PerceivedStress_2,PerceivedStress_3,PerceivedStress_4,PerceivedStress_5,PerceivedStress_6,PerceivedStress_7,PerceivedStress_8,PerceivedStress_9,PerceivedStress_10,attnchk,ERQ_1,ERQ_11,ERQ_12,ERQ_13,ERQ_14,ERQ_15,ERQ_16,ERQ_17,ERQ_18,ERQ_19,AQ_1,AQ_2,AQ_3,AQ_4,AQ_5,AQ_6,AQ_7,AQ_8,AQ_9,AQ_10,AQ_11,AQ_12,AQ_13,AQ_14,AQ_15,AQ_16,AQ_17,AQ_18,AQ_19,AQ_20,AQ_21,AQ_22,AQ_23,AQ_24,AQ_25,AQ_26,AQ_27,AQ_28,AQ_29,AQ_30,attnchk,AQ_31,AQ_32,AQ_33,AQ_34,AQ_35,AQ_36,AQ_37,AQ_38,AQ_39,AQ_40,AQ_41,AQ_42,AQ_43,AQ_44,AQ_45,AQ_46,AQ_47,AQ_48,AQ_49,AQ_50,SCS_1,SCS_2,SCS_3,SCS_4,SCS_5,SCS_6,SCS_7,SCS_8,SCS_9,SCS_10,SCS_11,SCS_12,SCS_13,SCS_14,SCS_15,SCS_16,SCS_17,SCS_18,SCS_19,SCS_20,NTBS_1,NTBS_2,NTBS_3,NTBS_4,NTBS_5,attnchk,NTBS_6,NTBS_7,NTBS_8,NTBS_9,NTBS_10,SRQ_1,SRQ_2,SRQ_3,SRQ_4,SRQ_5,SRQ_6,SRQ_7,SRQ_8,SRQ_9,SRQ_10,SRQ_11,SRQ_12,SRQ_13,SRQ_14,SRQ_15,SRQ_16,SRQ_17,SRQ_18,SRQ_19,SRQ_20,SRQ_21,SRQ_22,SRQ_23,PROLIFIC_PID,Create New Field or Choose From Dropdown...
3/29/23 12:36,3/29/23 12:50,0,143.59.203.229,100,879,1,3/29/23 12:50,R_6VuW1hyqpMy0R9v,,,,,32.3546,-86.2629,anonymous,EN,1,1,60f4e3ab507bbb123f866e88,24,2,2,2,2,1,4,3,6,1,4,2,6,1,4,1,4,1,4,6,6,4,4,4,4,1,1,1,3,3,1,3,3,1,1,0,7,4,7,2,7,4,7,7,4,7,2,2,1,1,2,2,4,1,1,1,1,1,4,2,2,1,1,2,2,4,4,4,1,4,4,4,1,1,4,4,3,1,1,4,4,4,1,1,1,4,1,1,4,1,1,4,4,1,1,4,1,1,1,1,1,1,1,6,1,6,1,6,6,6,6,1,6,6,1,6,6,5,3,5,4,3,4,3,4,3,3,2,6,6,2,6,2,6,6,2,4,6,6,4,3,2,6,6,2,6,6,4,4,6,4,60f4e3ab507bbb123f866e88,
3/29/23 12:45,3/29/23 12:57,0,75.172.53.5,100,700,1,3/29/23 12:57,R_2PzNEdnDjX6syq3,,,,,47.5364,-122.278,anonymous,EN,1,1,5bbc4bd1f83ac60001fe665e,34,2,1,2,2,4,6,6,3,3,2,3,3,6,6,5,3,2,3,6,6,4,5,4,5,2,2,2,3,2,2,3,3,1,2,0,6,4,6,3,5,2,6,6,3,6,2,2,1,1,2,3,4,1,4,2,2,2,2,1,2,2,3,4,2,3,4,3,2,3,3,3,2,2,2,3,3,2,2,3,2,3,2,3,2,3,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,5,2,5,2,5,5,4,5,2,6,4,2,4,4,3,4,4,5,4,4,2,3,3,3,4,6,7,1,5,3,7,6,1,5,5,6,3,2,1,5,6,1,6,7,5,3,7,3,5bbc4bd1f83ac60001fe665e,
3/29/23 12:46,3/29/23 12:58,0,4.31.146.226,100,773,1,3/29/23 12:59,R_3nSLdjcGcE0NnVp,,,,,35.1274,-90.0403,anonymous,EN,1,1,5bcc60b95c2b810001dc68e2,27,1,1,2,1,4,6,3,3,2,6,2,3,6,6,6,6,2,3,6,6,4,4,4,4,0,0,0,4,4,0,4,4,1,1,0,5,5,4,4,4,3,4,4,4,4,2,2,2,2,2,1,2,1,1,1,3,1,2,2,2,1,2,1,1,3,3,2,1,2,4,2,3,3,4,3,3,3,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4,3,1,1,1,1,1,1,5,1,6,1,6,5,5,5,4,4,4,1,5,5,4,4,4,4,4,4,2,2,3,3,3,6,6,3,2,4,4,5,5,2,4,4,4,1,4,4,4,4,4,4,6,2,5,5,5bcc60b95c2b810001dc68e2,
3/29/23 12:28,3/29/23 13:03,0,8.9.83.129,100,2109,1,3/29/23 13:03,R_27k90bas8Eid5O5,,,,,43.1661,-77.5555,anonymous,EN,1,1,62b20c0065e9809e66d13fa5,24,1,1,2,1,4,6,3,6,2,3,6,6,6,3,2,5,1,4,2,6,4,4,4,2,1,2,1,2,2,2,3,2,1,2,0,5,3,4,1,4,3,4,5,7,4,2,2,1,2,2,2,4,2,2,2,1,2,4,2,3,2,1,2,2,3,2,3,2,3,4,4,1,2,3,2,3,1,2,4,2,4,2,2,2,2,1,2,2,2,1,3,2,1,3,4,2,2,3,2,2,2,3,5,3,6,2,4,4,3,2,4,5,5,1,5,3,4,3,2,5,4,4,3,3,3,2,2,6,6,2,4,2,6,6,2,4,5,5,6,5,2,2,6,2,5,6,5,4,6,3,62b20c0065e9809e66d13fa5,
3/29/23 12:53,3/29/23 13:05,0,172.81.79.24,100,701,1,3/29/23 13:05,R_PHvQd0opmNGGRDb,,,,,31.303,-92.5037,anonymous,EN,1,1,5d2bb0fd6230200016a661f3,26,2,1,2,2,6,4,6,3,4,4,4,3,4,4,2,6,4,4,2,2,4,4,5,3,3,3,2,2,2,0,2,2,2,1,0,7,1,7,1,6,1,7,7,3,7,2,2,1,2,2,4,4,1,4,1,3,2,4,2,2,4,2,3,4,3,4,2,4,3,2,2,3,2,1,3,3,1,1,4,1,1,2,1,3,1,2,4,3,3,2,2,2,2,3,1,1,2,2,2,2,2,3,4,1,4,2,4,4,3,3,3,3,2,1,4,4,3,3,2,5,5,4,4,3,5,4,4,7,7,1,5,1,7,6,1,4,5,6,2,5,1,7,7,1,7,7,6,3,7,3,5d2bb0fd6230200016a661f3,
3/29/23 12:28,3/29/23 13:08,0,192.203.127.108,100,2414,1,3/29/23 13:08,R_2waVrZTUty6MZ1B,,,,,32.5484,-85.4682,anonymous,EN,1,1,63d7f2b15b4a5938642f3a7b,32,2,2,2,3,6,2,4,1,4,1,4,5,2,3,3,6,3,5,4,1,4,1,4,3,3,2,2,3,3,2,2,3,2,2,0,1,3,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,4,4,4,4,1,2,2,3,1,4,1,1,1,4,3,1,2,4,1,3,4,1,3,3,2,2,1,2,1,3,3,4,2,4,2,3,1,4,1,1,4,3,1,2,6,6,6,6,6,5,2,5,2,5,3,4,2,1,4,3,2,5,2,1,2,5,1,5,5,4,1,5,5,5,5,1,6,1,4,1,6,2,1,6,4,2,5,6,1,4,6,1,5,7,6,6,7,4,63d7f2b15b4a5938642f3a7b,
3/29/23 12:59,3/29/23 13:09,0,75.64.25.187,100,584,1,3/29/23 13:09,R_1geAbkUBTQPoOB7,,,,,32.371,-88.739,anonymous,EN,1,1,631e8c52a408a788b7e62e11,29,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,2,3,2,3,1,3,4,3,0,0,5,7,5,1,7,1,7,6,7,7,1,1,1,1,1,1,4,1,2,3,1,1,3,2,1,1,1,4,4,1,4,4,1,1,1,2,1,2,1,1,3,1,1,1,1,4,1,1,1,1,1,2,4,1,1,4,2,1,1,1,1,1,1,4,3,3,1,6,3,1,6,6,6,6,6,1,6,6,1,3,2,5,5,3,5,5,4,3,2,5,4,4,7,7,1,5,3,7,7,1,6,7,7,7,5,2,7,7,1,7,7,5,6,7,5,631e8c52a408a788b7e62e11,
3/29/23 12:51,3/29/23 13:10,0,68.229.211.150,100,1081,1,3/29/23 13:10,R_3I6JRWmWbPhFWhG,,,,,35.4662,-97.5168,anonymous,EN,1,1,5aec7e89ae13140001fc0cdf,30,2,1,2,2,2,3,5,3,6,6,3,2,6,2,2,3,5,4,3,5,4,3,5,4,2,3,3,2,2,3,1,2,3,3,0,5,4,5,2,3,2,5,4,4,5,2,2,1,2,1,1,3,1,2,1,2,1,3,1,2,2,2,1,2,4,4,3,1,3,3,3,2,2,3,3,3,2,1,2,1,4,2,2,1,2,1,1,3,2,1,3,2,2,2,3,1,4,5,5,5,4,2,4,4,5,5,4,5,3,4,2,4,4,1,5,4,2,4,1,4,4,4,3,4,3,4,4,6,6,2,6,3,6,5,3,6,6,6,3,5,2,7,6,1,6,6,6,4,7,4,5aec7e89ae13140001fc0cdf,
3/29/23 12:52,3/29/23 13:12,0,173.44.107.52,100,1199,1,3/29/23 13:12,R_306NKbThwjJ8Lbh,,,,,38.2573,-76.4498,anonymous,EN,1,1,64010a38650fe3a1a2de05a9,35,1,1,2,1,1,4,4,4,4,4,4,4,1,4,1,4,4,4,6,6,5,5,5,5,3,4,3,2,2,0,4,1,2,4,0,7,2,7,1,7,1,7,7,5,7,3,3,1,3,3,4,3,1,3,1,1,2,1,1,4,3,2,4,4,4,4,4,2,4,3,4,1,2,1,4,3,1,1,4,3,4,1,1,1,4,2,3,4,2,2,4,2,1,1,2,1,1,1,1,3,1,1,5,1,6,1,6,6,6,6,6,6,6,1,6,6,5,2,5,1,5,4,2,4,3,4,1,7,7,1,3,1,7,7,1,7,6,7,4,7,1,7,7,1,7,7,7,1,7,4,64010a38650fe3a1a2de05a9,
3/29/23 13:11,3/29/23 13:20,0,209.205.157.155,100,570,1,3/29/23 13:20,R_8J8SpAGsM0s8kUx,,,,,32.4358,-99.7637,anonymous,EN,,1,63d7fb6ee49281f6c41d6630,27,1,1,2,1,2,6,1,5,1,4,1,6,2,6,3,2,5,3,6,3,4,5,5,5,1,1,1,4,4,0,3,4,1,1,0,2,5,4,5,5,3,4,5,2,3,2,2,1,3,1,1,4,1,2,1,1,2,3,4,2,3,1,3,2,4,4,4,1,4,2,4,1,4,4,4,3,4,1,4,1,4,1,1,2,4,4,1,4,2,1,4,4,1,2,4,3,1,1,1,1,2,1,4,1,5,2,4,5,5,4,2,5,5,1,5,4,5,2,4,3,4,4,1,5,3,2,1,5,6,6,7,6,6,7,7,5,7,6,6,5,1,5,7,1,6,6,6,1,6,3,63d7fb6ee49281f6c41d6630,
3/29/23 13:13,3/29/23 13:22,0,174.160.86.207,100,537,1,3/29/23 13:22,R_3NP28ZzID6CcKqP,,,,,37.3177,-122.0438,anonymous,EN,1,1,641472730319ab58ff8c327a,30,1,1,2,1,4,6,6,6,3,6,2,6,6,6,6,2,3,5,6,6,1,2,2,2,2,2,4,4,2,2,2,2,1,1,0,6,5,5,5,5,6,5,6,4,5,3,2,3,2,3,2,3,3,2,3,2,3,3,2,2,2,3,3,3,3,2,2,3,2,3,2,3,2,2,3,3,3,2,3,2,3,3,3,3,2,3,3,4,2,2,2,2,3,3,2,3,5,4,5,4,5,3,4,3,5,3,5,4,5,4,4,3,3,3,3,4,3,2,4,4,4,4,4,3,2,2,2,3,4,5,5,5,3,3,5,5,3,6,6,6,3,3,5,3,5,5,5,5,5,5,641472730319ab58ff8c327a,
3/29/23 13:10,3/29/23 13:28,0,47.229.202.143,100,1083,1,3/29/23 13:28,R_33qyy3r6DdjvMn1,,,,,34.137,-118.2376,anonymous,EN,1,1,641a3df3c874807a1a8734bc,30,1,1,2,1,2,4,4,5,3,3,2,3,1,4,2,2,2,3,3,2,4,2,4,3,3,3,4,2,2,3,2,2,3,4,0,3,6,3,3,2,4,3,3,2,3,1,3,1,1,3,1,3,1,2,3,3,2,4,1,2,1,2,4,3,3,4,2,1,2,2,1,2,1,1,2,3,2,3,1,1,4,3,3,3,2,2,2,2,3,2,3,1,2,3,1,1,4,5,5,3,4,3,3,4,4,5,4,2,3,2,4,4,2,4,2,2,2,4,2,5,4,4,3,2,4,4,4,6,6,3,5,4,7,5,2,3,6,7,4,3,3,6,4,2,7,7,6,3,6,4,641a3df3c874807a1a8734bc,
3/29/23 12:39,3/29/23 13:28,0,173.72.251.23,100,2938,1,3/29/23 13:28,R_3RjU7RHXomCcJ7G,,,,,38.2479,-77.4636,anonymous,EN,1,1,632a2b88ee7ba45758fde30b,29,1,1,2,1,5,3,5,5,2,2,6,3,2,4,5,4,2,4,5,4,4,4,5,5,1,1,1,4,3,1,3,4,0,1,0,6,3,6,7,6,3,5,6,6,6,1,2,3,3,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,4,4,2,2,3,3,1,1,4,1,3,2,1,1,2,1,1,2,1,1,2,1,1,2,1,4,4,1,2,3,3,1,1,2,2,1,2,6,1,6,6,5,6,5,5,5,6,6,5,5,6,2,4,2,4,4,4,4,4,3,3,2,6,6,2,6,3,6,6,6,6,6,6,6,6,6,6,7,2,6,5,6,6,7,6,632a2b88ee7ba45758fde30b,
3/29/23 13:19,3/29/23 13:33,0,173.73.185.39,100,818,1,3/29/23 13:33,R_01kQiIgKK6hopgJ,,,,,38.8851,-77.1803,anonymous,EN,1,1,5e646abe244a7f1feb0f6321,31,1,1,2,1,6,4,3,6,2,3,6,4,5,2,2,6,3,2,2,6,4,4,4,4,2,2,3,3,2,2,4,2,3,2,0,5,6,3,6,5,6,4,5,4,5,2,2,2,2,2,1,3,2,3,3,4,2,3,1,2,2,1,2,2,1,2,1,2,3,4,2,1,2,4,2,3,3,3,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,6,6,6,6,6,6,1,6,1,6,1,1,1,1,6,1,1,6,1,1,4,3,4,2,3,4,1,4,1,1,2,3,6,5,4,5,6,4,6,5,3,5,5,7,5,4,5,5,5,4,7,5,6,3,5e646abe244a7f1feb0f6321,
3/29/23 12:33,3/29/23 13:57,0,75.128.49.230,100,4994,1,3/29/23 13:57,R_2rxfJTVhPHwgwtf,,,,,34.0706,-117.9393,anonymous,EN,1,1,5d4ac837d2844e0001ecf699,35,2,6,1,2,1,4,4,3,1,4,4,6,1,4,2,6,5,4,3,6,5,5,5,5,2,2,3,2,2,2,2,2,2,2,0,7,1,7,1,5,1,7,7,1,7,2,4,1,3,2,3,4,1,3,3,2,2,3,2,1,2,1,4,4,4,4,4,4,2,4,4,2,3,2,3,3,1,3,4,2,4,2,3,2,4,1,4,3,2,1,3,2,1,1,2,1,1,1,2,1,1,1,6,1,6,1,5,6,5,5,1,6,6,1,5,4,3,4,2,5,5,4,4,1,4,5,4,7,7,1,6,1,7,7,1,6,7,7,2,5,1,7,7,1,7,7,6,1,7,2,5d4ac837d2844e0001ecf699,
3/29/23 13:53,3/29/23 14:02,0,70.93.54.105,100,560,1,3/29/23 14:02,R_3esmRAUN8kGBCz8,,,,,32.4867,-114.7827,anonymous,EN,1,1,63ea83120de8f45e197c3abd,20,1,2,1,1,3,5,5,5,2,5,6,2,6,2,2,6,6,5,5,6,4,4,4,4,3,2,3,2,2,2,2,2,2,2,0,5,4,5,5,6,4,6,6,5,5,2,3,2,2,2,2,2,1,1,1,2,2,3,2,2,3,2,2,2,2,3,1,2,3,2,3,2,2,2,2,3,1,2,3,2,1,1,2,2,2,2,3,2,3,2,3,1,3,2,3,3,2,3,2,4,3,2,5,2,4,4,4,3,4,3,2,5,3,2,4,2,4,3,3,5,4,4,3,4,3,2,4,5,6,3,2,2,6,2,6,2,2,2,2,6,2,3,6,2,2,2,6,2,6,3,63ea83120de8f45e197c3abd,
3/29/23 14:10,3/29/23 14:19,0,136.226.2.105,100,528,1,3/29/23 14:19,R_3iKHHBfCnDpVnjt,,,,,33.7485,-84.3871,anonymous,EN,1,1,61005a9bfd2f14f18ef7ec7d,26,1,1,2,1,2,3,3,5,5,4,6,6,5,6,2,2,1,4,3,2,4,4,4,3,1,1,2,3,3,1,3,3,1,1,0,5,6,6,3,4,6,4,3,6,5,4,3,2,2,3,3,4,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,3,2,2,3,2,3,2,2,2,3,2,3,3,2,2,3,2,3,2,2,2,4,4,4,4,5,4,3,4,4,5,3,3,4,3,4,2,2,5,3,4,3,3,3,3,3,4,1,3,2,3,3,5,5,2,2,3,5,5,3,2,5,6,3,2,2,4,5,1,4,4,3,2,5,3,61005a9bfd2f14f18ef7ec7d,
3/29/23 14:05,3/29/23 14:24,0,68.39.183.67,100,1123,1,3/29/23 14:24,R_2VI0ArXZSFG2gmz,,,,,40.7494,-86.0686,anonymous,EN,1,1,63d4d112aa36fa1b09ce7c50,26,2,1,2,3,6,1,4,5,4,1,4,6,4,1,2,6,3,4,6,5,4,4,5,4,2,2,2,3,2,2,3,2,2,2,0,5,6,5,3,5,6,6,6,7,5,3,1,2,1,2,1,2,2,3,4,4,1,1,3,4,1,4,3,2,3,3,1,2,4,4,1,4,3,2,4,3,3,2,1,4,2,4,3,4,2,2,1,1,1,4,1,1,3,3,3,3,4,5,5,5,6,5,2,4,2,5,2,3,4,2,3,5,5,2,3,1,1,4,2,4,4,4,4,2,4,4,5,6,7,1,2,1,6,5,1,1,5,5,2,1,1,5,7,1,5,7,3,3,6,3,63d4d112aa36fa1b09ce7c50,
3/29/23 14:16,3/29/23 14:33,0,76.199.19.167,100,1037,1,3/29/23 14:33,R_1jILu1pwRLb7swU,,,,,30.0516,-95.4707,anonymous,EN,1,1,5f8eef372ace000b7ce1dca4,32,2,1,2,2,1,4,3,4,1,4,3,3,1,3,2,4,2,4,1,4,4,5,4,3,1,3,1,3,2,0,3,3,0,0,0,7,5,6,3,7,4,7,6,3,7,2,1,1,3,2,4,4,1,4,2,2,3,1,4,1,3,3,3,4,4,4,4,2,4,1,4,2,2,1,2,3,1,2,4,1,4,1,2,3,4,1,3,3,3,1,3,2,2,2,2,2,3,1,1,1,2,1,2,1,5,3,6,6,5,6,3,5,4,1,3,3,4,3,5,1,4,4,4,5,3,3,3,7,7,1,5,1,7,5,1,7,5,5,5,2,1,4,7,1,4,6,6,5,7,3,5f8eef372ace000b7ce1dca4,
3/29/23 15:18,3/29/23 15:33,0,75.251.16.99,100,904,1,3/29/23 15:33,R_1P5KdMudBRJIa4A,,,,,28.5344,-81.3783,anonymous,EN,1,1,63e919ce3e92e3611813d7e6,32,1,2,2,1,5,3,6,3,3,4,3,4,3,3,3,6,3,5,3,3,3,4,3,4,0,0,0,2,1,2,0,4,1,2,0,6,7,5,4,5,5,4,5,6,5,4,2,2,4,2,3,3,3,2,3,2,4,2,4,2,2,1,3,4,2,4,2,4,2,2,2,2,3,3,2,3,2,3,2,3,3,2,2,3,4,2,4,3,2,4,4,2,1,2,4,1,1,6,1,1,1,1,6,1,6,1,6,6,6,6,6,6,6,1,6,6,3,1,4,3,5,4,1,3,4,3,4,7,7,1,4,4,4,6,1,3,4,5,4,1,6,4,6,4,5,4,5,5,5,5,63e919ce3e92e3611813d7e6,
3/29/23 15:53,3/29/23 16:04,0,73.205.14.103,100,671,1,3/29/23 16:04,R_3PtoKj0g5vuG58y,,,,,27.2621,-80.3835,anonymous,EN,1,1,6025b3681ff1521a3369dffe,21,2,1,2,2,4,6,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,2,2,3,2,2,2,2,2,3,2,0,1,7,7,3,6,7,2,5,6,7,2,1,2,2,1,4,4,2,4,4,4,2,1,2,3,2,2,3,4,2,4,1,2,3,4,1,3,3,2,3,3,2,2,2,2,3,3,3,3,2,1,4,1,1,2,1,1,2,3,3,4,4,4,4,5,5,3,5,4,4,4,4,4,5,4,4,6,6,1,4,3,4,3,3,4,3,4,3,2,3,4,3,7,7,1,1,4,7,1,1,1,4,1,1,4,1,1,7,1,5,7,4,1,7,1,6025b3681ff1521a3369dffe,
3/29/23 16:15,3/29/23 19:24,0,65.156.51.202,100,11337,1,3/29/23 19:24,R_306GH0C9Xu5Pokq,,,,,36.102,-115.1447,anonymous,EN,1,1,5bdfb648484288000130dad0,30,1,1,2,1,1,4,4,4,2,4,5,4,1,4,5,3,1,4,5,6,4,5,5,4,1,0,1,4,4,0,4,4,0,0,0,7,4,7,1,6,1,7,6,6,7,2,4,1,4,4,2,4,1,4,1,2,4,2,2,1,2,2,4,4,4,3,4,2,1,1,4,1,3,4,4,3,1,1,4,1,4,1,1,1,4,2,3,4,2,1,4,4,1,2,2,1,1,1,1,1,1,1,6,1,6,1,6,6,6,6,6,6,6,1,6,6,4,2,4,4,4,4,3,3,2,2,2,5,7,1,6,1,7,5,1,6,6,5,2,4,1,5,7,1,5,7,7,2,7,4,5bdfb648484288000130dad0,