PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.0643,NAN,,NAN,,0,73,73,73,1,74,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_13.jpeg,did not like,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.3277,0,0,0,0,1,1.2659,,,
,,,,,,,,,NAN,,NAN,,0,74,74,74,1,75,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_24.jpeg,did not like,2.642157193,,,,,,,,,,,,,
,,,,,,,space,3.3534,NAN,,NAN,,0,75,75,75,1,76,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_18.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.8994,NAN,,NAN,,0,76,76,76,1,77,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_1.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,0.7054,NAN,,NAN,,0,77,77,77,1,78,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_5.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.7976,NAN,,NAN,,0,78,78,78,1,79,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_3.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,5.7441,0,0,0,0,1,1.4684,,,
,,,,,,,,,NAN,,NAN,,0,79,79,79,1,80,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_20.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.4842,NAN,,NAN,,0,80,80,80,1,81,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.0722,NAN,,NAN,,0,81,81,81,1,82,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_6.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.4191,NAN,,NAN,,0,82,82,82,1,83,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_23.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,2.23,NAN,,NAN,,0,83,83,83,1,84,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_30.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.5231,0,0,0,0,1,1.1082,,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_26.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,2.4005,NAN,,NAN,,0,85,85,85,1,86,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_21.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.9464,NAN,,NAN,,0,86,86,86,1,87,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_8.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.7012,NAN,,NAN,,0,87,87,87,1,88,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_12.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,7.1209,NAN,,NAN,,0,88,88,88,1,89,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_15.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.2307,0,0,0,0,1,1.7324,,,
,,,,,,,,,1,,6,,0,89,89,89,1,90,Alex,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_25.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,1.5571,space,0.5706,NAN,,NAN,,0,90,90,90,1,91,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_9.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,1.5832,NAN,,NAN,,0,91,91,91,1,92,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_27.jpeg,did not like,4.988446431,,,,,,,,,,,,,
,,,,,,,space,1.5043,NAN,,NAN,,0,92,92,92,1,93,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_10.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,2.6903,NAN,,NAN,,0,93,93,93,1,94,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_1.jpeg,did not like,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9499,0,0,0,0,1,1.4615,,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_3.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,1.0769,NAN,,NAN,,0,95,95,95,1,96,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_29.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,0.5374,NAN,,NAN,,0,96,96,96,1,97,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_19.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.744,NAN,,NAN,,0,97,97,97,1,98,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_21.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.6295,NAN,,NAN,,0,98,98,98,1,99,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_4.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.057,0,0,0,0,1,1.147,,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_8.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,0.6964,NAN,,NAN,,0,100,100,100,1,101,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_6.jpeg,did not like,4.942172136,,,,,,,,,,,,,
,,,,,,,space,0.3776,NAN,,NAN,,0,101,101,101,1,102,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_22.jpeg,did not like,2.50187214,,,,,,,,,,,,,
,,,,,,,space,1.1795,NAN,,NAN,,0,102,102,102,1,103,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_15.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.6304,NAN,,NAN,,0,103,103,103,1,104,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_26.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.5845,0,0,0,0,1,1.2951,,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_18.jpeg,did not like,2.642157193,,,,,,,,,,,,,
,,,,,,,space,1.3772,NAN,,NAN,,0,105,105,105,1,106,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_11.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.9624,NAN,,NAN,,0,106,106,106,1,107,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_20.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,1.0094,NAN,,NAN,,0,107,107,107,1,108,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_7.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,4.5717,NAN,,NAN,,0,108,108,108,1,109,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_25.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.0799,0,0,0,0,1,2.629,,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_16.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.1611,NAN,,NAN,,0,110,110,110,1,111,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_14.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,2.4968,NAN,,NAN,,0,111,111,111,1,112,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_2.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,0.9909,NAN,,NAN,,0,112,112,112,1,113,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_17.jpeg,did not like,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.106,NAN,,NAN,,0,113,113,113,1,114,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_30.jpeg,did not like,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5368,0,0,0,0,1,1.1059,,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_28.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,1.678,NAN,,NAN,,0,115,115,115,1,116,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_23.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.9473,NAN,,NAN,,0,116,116,116,1,117,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_24.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,3.1191,NAN,,NAN,,0,117,117,117,1,118,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_13.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.1742,NAN,,NAN,,0,118,118,118,1,119,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_5.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3348,0,0,0,0,1,1.3714,,,
,,,,,,,,,2,,6,,0,119,119,119,1,120,Taylor,Rej,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_12.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,2.1191,space,12.4082,NAN,,NAN,,0,120,120,120,1,121,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_14.jpeg,liked,3.613205605,,,,,,,,,,,,,
,,,,,,,space,0.6261,NAN,,NAN,,0,121,121,121,1,122,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_24.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,1.4845,NAN,,NAN,,0,122,122,122,1,123,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_30.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,1.7859,NAN,,NAN,,0,123,123,123,1,124,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_25.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.5333,0,0,0,0,1,3.4394,,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_28.jpeg,liked,2.455989137,,,,,,,,,,,,,
,,,,,,,space,0.9798,NAN,,NAN,,0,125,125,125,1,126,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_17.jpeg,liked,3.79605092,,,,,,,,,,,,,
,,,,,,,space,0.6006,NAN,,NAN,,0,126,126,126,1,127,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_22.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,3.4212,NAN,,NAN,,0,127,127,127,1,128,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_23.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,1.3012,NAN,,NAN,,0,128,128,128,1,129,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_15.jpeg,liked,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.7592,0,0,0,0,1,1.0822,,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_21.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,0.443,NAN,,NAN,,0,130,130,130,1,131,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_9.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,1.1325,NAN,,NAN,,0,131,131,131,1,132,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_16.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.3465,NAN,,NAN,,0,132,132,132,1,133,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_13.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.8523,NAN,,NAN,,0,133,133,133,1,134,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_10.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.169,0,0,0,0,1,2.2927,,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_4.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,1.7526,NAN,,NAN,,0,135,135,135,1,136,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_8.jpeg,liked,4.456234322,,,,,,,,,,,,,
,,,,,,,space,1.3555,NAN,,NAN,,0,136,136,136,1,137,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_18.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,2.1755,NAN,,NAN,,0,137,137,137,1,138,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_26.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,1.4207,NAN,,NAN,,0,138,138,138,1,139,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_19.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2574,0,0,0,0,1,2.0232,,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_29.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.6319,NAN,,NAN,,0,140,140,140,1,141,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_5.jpeg,did not like,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.008,NAN,,NAN,,0,141,141,141,1,142,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_20.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.6409,NAN,,NAN,,0,142,142,142,1,143,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_7.jpeg,did not like,4.940433059,,,,,,,,,,,,,
,,,,,,,space,0.5713,NAN,,NAN,,0,143,143,143,1,144,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_2.jpeg,did not like,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2092,0,0,0,0,1,1.1364,,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_27.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,1.1117,NAN,,NAN,,0,145,145,145,1,146,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_1.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.9573,NAN,,NAN,,0,146,146,146,1,147,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_3.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.796,NAN,,NAN,,0,147,147,147,1,148,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_11.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.3922,NAN,,NAN,,0,148,148,148,1,149,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_12.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.5338,0,0,0,0,1,1.2456,,,
,,,,,,,,,2,,6,,0,149,149,149,1,150,Sam,Acc,Participant_Images/60ff1a1450c5e5c8fe6922d1/60ff1a1450c5e5c8fe6922d1_Images/60ff1a1450c5e5c8fe6922d1_Image_6.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.2225
