PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,choice_keys.rt,lotteryguess_keys.keys,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,99.0,99.0,99.0,1.0,100.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_29.jpeg,did not like,1.672012706,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.7997,NAN,,NAN,,0.0,100.0,100.0,100.0,1.0,101.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_14.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.3796,NAN,,NAN,,0.0,101.0,101.0,101.0,1.0,102.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_9.jpeg,liked,2.50187214,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.5688,NAN,,NAN,,0.0,102.0,102.0,102.0,1.0,103.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_2.jpeg,did not like,2.071164779,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.3891,NAN,,NAN,,0.0,103.0,103.0,103.0,1.0,104.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_12.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,1.3673,,space,2.8831,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,104.0,104.0,104.0,1.0,105.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_22.jpeg,liked,2.642157193,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.7156,NAN,,NAN,,0.0,105.0,105.0,105.0,1.0,106.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_17.jpeg,liked,4.456234322,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.6296,NAN,,NAN,,0.0,106.0,106.0,106.0,1.0,107.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_23.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.7132,NAN,,NAN,,0.0,107.0,107.0,107.0,1.0,108.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_10.jpeg,liked,2.682944783,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.5299,NAN,,NAN,,0.0,108.0,108.0,108.0,1.0,109.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_11.jpeg,liked,4.51984296,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,1.2895,,space,1.0611,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,109.0,109.0,109.0,1.0,110.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_13.jpeg,liked,3.195382774,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.9173,NAN,,NAN,,0.0,110.0,110.0,110.0,1.0,111.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_20.jpeg,liked,1.779333479,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.9796,NAN,,NAN,,0.0,111.0,111.0,111.0,1.0,112.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_28.jpeg,did not like,4.312468682,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.4008,NAN,,NAN,,0.0,112.0,112.0,112.0,1.0,113.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_4.jpeg,did not like,4.940433059,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.5871,NAN,,NAN,,0.0,113.0,113.0,113.0,1.0,114.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_25.jpeg,liked,2.7105123,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,1.5349,h,space,0.5708,0.0,0.0,0.0,0.0,1.0,0.2405,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,114.0,114.0,114.0,1.0,115.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_18.jpeg,did not like,3.602308302,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.2535,NAN,,NAN,,0.0,115.0,115.0,115.0,1.0,116.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_24.jpeg,did not like,4.106391878,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.67,NAN,,NAN,,0.0,116.0,116.0,116.0,1.0,117.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_7.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.4625,NAN,,NAN,,0.0,117.0,117.0,117.0,1.0,118.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_5.jpeg,liked,5.246980764,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.8702,NAN,,NAN,,0.0,118.0,118.0,118.0,1.0,119.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_15.jpeg,liked,3.30081769,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,2.0559,h,space,1.0537,0.0,0.0,0.0,0.0,1.0,0.3442,,
6154a88b71a7f4347658b0f7,,,,,,,,,3,,1,,0.0,119.0,119.0,119.0,1.0,120.0,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_3.jpeg,liked,1.661473164,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,space,3.3613,space,3.5029,NAN,,NAN,,0.0,120.0,120.0,120.0,1.0,121.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_30.jpeg,liked,3.613205605,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,4.4187,NAN,,NAN,,0.0,121.0,121.0,121.0,1.0,122.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_27.jpeg,liked,4.988446431,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.4064,NAN,,NAN,,0.0,122.0,122.0,122.0,1.0,123.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_20.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.0127,NAN,,NAN,,0.0,123.0,123.0,123.0,1.0,124.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_10.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,1.5345,,space,1.1671,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,124.0,124.0,124.0,1.0,125.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_29.jpeg,liked,2.455989137,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,3.2489,NAN,,NAN,,0.0,125.0,125.0,125.0,1.0,126.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_9.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.8237,NAN,,NAN,,0.0,126.0,126.0,126.0,1.0,127.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_7.jpeg,liked,3.562416326,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.8126,NAN,,NAN,,0.0,127.0,127.0,127.0,1.0,128.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_24.jpeg,liked,2.843822497,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.0126,NAN,,NAN,,0.0,128.0,128.0,128.0,1.0,129.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_23.jpeg,liked,3.546495948,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,2.6669,h,space,0.6505,0.0,0.0,0.0,0.0,1.0,1.4623,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,129.0,129.0,129.0,1.0,130.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_26.jpeg,liked,1.672012706,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.6298,NAN,,NAN,,0.0,130.0,130.0,130.0,1.0,131.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_21.jpeg,did not like,4.942172136,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.2842,NAN,,NAN,,0.0,131.0,131.0,131.0,1.0,132.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_1.jpeg,liked,2.50187214,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,3.3502,NAN,,NAN,,0.0,132.0,132.0,132.0,1.0,133.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_5.jpeg,liked,2.071164779,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,7.4269,NAN,,NAN,,0.0,133.0,133.0,133.0,1.0,134.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_4.jpeg,did not like,5.336503566,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,1.4783,,space,0.8174,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,134.0,134.0,134.0,1.0,135.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_12.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.7465,NAN,,NAN,,0.0,135.0,135.0,135.0,1.0,136.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_8.jpeg,liked,4.456234322,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.7398,NAN,,NAN,,0.0,136.0,136.0,136.0,1.0,137.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_3.jpeg,did not like,4.438512181,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.7318,NAN,,NAN,,0.0,137.0,137.0,137.0,1.0,138.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_13.jpeg,liked,2.682944783,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.9146,NAN,,NAN,,0.0,138.0,138.0,138.0,1.0,139.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_25.jpeg,liked,4.51984296,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,s,1.0,2.2612,h,space,1.7274,0.0,0.0,0.0,0.0,1.0,0.3795,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,139.0,139.0,139.0,1.0,140.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_16.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,2.6013,NAN,,NAN,,0.0,140.0,140.0,140.0,1.0,141.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_28.jpeg,liked,1.779333479,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.3173,NAN,,NAN,,0.0,141.0,141.0,141.0,1.0,142.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_11.jpeg,liked,4.312468682,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.6441,NAN,,NAN,,0.0,142.0,142.0,142.0,1.0,143.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_6.jpeg,liked,4.940433059,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,3.7837,NAN,,NAN,,0.0,143.0,143.0,143.0,1.0,144.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_2.jpeg,liked,2.7105123,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,2.8342,,space,1.8014,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,NAN,,NAN,,0.0,144.0,144.0,144.0,1.0,145.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_17.jpeg,liked,3.602308302,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.6181,NAN,,NAN,,0.0,145.0,145.0,145.0,1.0,146.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_19.jpeg,liked,4.106391878,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.0965,NAN,,NAN,,0.0,146.0,146.0,146.0,1.0,147.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_14.jpeg,liked,3.799433026,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,1.573,NAN,,NAN,,0.0,147.0,147.0,147.0,1.0,148.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_15.jpeg,did not like,5.246980764,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,space,0.4034,NAN,,NAN,,0.0,148.0,148.0,148.0,1.0,149.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_18.jpeg,liked,3.30081769,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,c,0.0,2.2045,,space,3.6516,0.0,0.0,0.0,0.0,1.0,,,
6154a88b71a7f4347658b0f7,,,,,,,,,4,,1,,0.0,149.0,149.0,149.0,1.0,150.0,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_22.jpeg,liked,1.661473164,,,,,,,,,,,,,,
6154a88b71a7f4347658b0f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.626
